row,Cancer,Year,Sex,Age,Risk,Risk_1_X),Type
2429,Melanoma of the skin,2013,Males,before age 90,1.0989,91,Death
2431,Melanoma of the skin,2013,Females,before age  5,0.0,. .,Death
2432,Melanoma of the skin,2013,Females,before age 10,0.0,. .,Death
2433,Melanoma of the skin,2013,Females,before age 15,0.0,. .,Death
2434,Melanoma of the skin,2013,Females,before age 20,0.0,. .,Death
2435,Melanoma of the skin,2013,Females,before age 25,0.0,. .,Death
2436,Melanoma of the skin,2013,Females,before age 30,0.0017,n.p.,Death
2437,Melanoma of the skin,2013,Females,before age 35,0.0078,n.p.,Death
2438,Melanoma of the skin,2013,Females,before age 40,0.0141,"7,086",Death
2439,Melanoma of the skin,2013,Females,before age 45,0.0253,"3,960",Death
2440,Melanoma of the skin,2013,Females,before age 50,0.0423,"2,363",Death
2441,Melanoma of the skin,2013,Females,before age 55,0.0671,"1,490",Death
2442,Melanoma of the skin,2013,Females,before age 60,0.093,"1,076",Death
2443,Melanoma of the skin,2013,Females,before age 65,0.1251,799,Death
2444,Melanoma of the skin,2013,Females,before age 70,0.1578,634,Death
2445,Melanoma of the skin,2013,Females,before age 75,0.2135,468,Death
2446,Melanoma of the skin,2013,Females,before age 80,0.2826,354,Death
2447,Melanoma of the skin,2013,Females,before age 85,0.3744,267,Death
2448,Melanoma of the skin,2013,Females,before age 90,0.4522,221,Death
2450,Melanoma of the skin,2013,Persons,before age  5,0.0,. .,Death
2451,Melanoma of the skin,2013,Persons,before age 10,0.0,. .,Death
2452,Melanoma of the skin,2013,Persons,before age 15,0.0,. .,Death
2453,Melanoma of the skin,2013,Persons,before age 20,0.0,. .,Death
2454,Melanoma of the skin,2013,Persons,before age 25,0.0,. .,Death
2455,Melanoma of the skin,2013,Persons,before age 30,0.0026,n.p.,Death
2456,Melanoma of the skin,2013,Persons,before age 35,0.0077,"13,071",Death
2457,Melanoma of the skin,2013,Persons,before age 40,0.0143,"6,992",Death
2458,Melanoma of the skin,2013,Persons,before age 45,0.0285,"3,514",Death
2459,Melanoma of the skin,2013,Persons,before age 50,0.0481,"2,078",Death
2460,Melanoma of the skin,2013,Persons,before age 55,0.0807,"1,239",Death
2461,Melanoma of the skin,2013,Persons,before age 60,0.1184,844,Death
2462,Melanoma of the skin,2013,Persons,before age 65,0.1769,565,Death
2463,Melanoma of the skin,2013,Persons,before age 70,0.2538,394,Death
2464,Melanoma of the skin,2013,Persons,before age 75,0.3521,284,Death
2465,Melanoma of the skin,2013,Persons,before age 80,0.4797,208,Death
2466,Melanoma of the skin,2013,Persons,before age 85,0.6477,154,Death
2467,Melanoma of the skin,2013,Persons,before age 90,0.7728,129,Death
2469,Melanoma of the skin,2014,Males,before age  5,0.0,. .,Death
2470,Melanoma of the skin,2014,Males,before age 10,0.0,. .,Death
2471,Melanoma of the skin,2014,Males,before age 15,0.0,. .,Death
2472,Melanoma of the skin,2014,Males,before age 20,0.0,. .,Death
2473,Melanoma of the skin,2014,Males,before age 25,0.0012,n.p.,Death
2474,Melanoma of the skin,2014,Males,before age 30,0.004,n.p.,Death
2475,Melanoma of the skin,2014,Males,before age 35,0.0074,n.p.,Death
2476,Melanoma of the skin,2014,Males,before age 40,0.0156,"6,396",Death
2477,Melanoma of the skin,2014,Males,before age 45,0.0275,"3,641",Death
2478,Melanoma of the skin,2014,Males,before age 50,0.0421,"2,377",Death
2479,Melanoma of the skin,2014,Males,before age 55,0.0741,"1,349",Death
2480,Melanoma of the skin,2014,Males,before age 60,0.1208,828,Death
2481,Melanoma of the skin,2014,Males,before age 65,0.1968,508,Death
2482,Melanoma of the skin,2014,Males,before age 70,0.2762,362,Death
2483,Melanoma of the skin,2014,Males,before age 75,0.3933,254,Death
2484,Melanoma of the skin,2014,Males,before age 80,0.5814,172,Death
2485,Melanoma of the skin,2014,Males,before age 85,0.7973,125,Death
2486,Melanoma of the skin,2014,Males,before age 90,0.9623,104,Death
2488,Melanoma of the skin,2014,Females,before age  5,0.0,. .,Death
2489,Melanoma of the skin,2014,Females,before age 10,0.0,. .,Death
2490,Melanoma of the skin,2014,Females,before age 15,0.0,. .,Death
2491,Melanoma of the skin,2014,Females,before age 20,0.0,. .,Death
2492,Melanoma of the skin,2014,Females,before age 25,0.0006,n.p.,Death
2493,Melanoma of the skin,2014,Females,before age 30,0.0035,n.p.,Death
2494,Melanoma of the skin,2014,Females,before age 35,0.0058,n.p.,Death
2495,Melanoma of the skin,2014,Females,before age 40,0.0102,n.p.,Death
2496,Melanoma of the skin,2014,Females,before age 45,0.0178,"5,609",Death
2497,Melanoma of the skin,2014,Females,before age 50,0.0341,"2,931",Death
2498,Melanoma of the skin,2014,Females,before age 55,0.0495,"2,022",Death
2499,Melanoma of the skin,2014,Females,before age 60,0.0761,"1,314",Death
2500,Melanoma of the skin,2014,Females,before age 65,0.1054,949,Death
2501,Melanoma of the skin,2014,Females,before age 70,0.1459,686,Death
2502,Melanoma of the skin,2014,Females,before age 75,0.2053,487,Death
2503,Melanoma of the skin,2014,Females,before age 80,0.2596,385,Death
2504,Melanoma of the skin,2014,Females,before age 85,0.3457,289,Death
2505,Melanoma of the skin,2014,Females,before age 90,0.4289,233,Death
2507,Melanoma of the skin,2014,Persons,before age  5,0.0,. .,Death
2508,Melanoma of the skin,2014,Persons,before age 10,0.0,. .,Death
2509,Melanoma of the skin,2014,Persons,before age 15,0.0,. .,Death
2510,Melanoma of the skin,2014,Persons,before age 20,0.0,. .,Death
2511,Melanoma of the skin,2014,Persons,before age 25,0.0009,n.p.,Death
2512,Melanoma of the skin,2014,Persons,before age 30,0.0037,n.p.,Death
2513,Melanoma of the skin,2014,Persons,before age 35,0.0066,"15,120",Death
2514,Melanoma of the skin,2014,Persons,before age 40,0.0129,"7,727",Death
2515,Melanoma of the skin,2014,Persons,before age 45,0.0226,"4,415",Death
2516,Melanoma of the skin,2014,Persons,before age 50,0.0381,"2,625",Death
2517,Melanoma of the skin,2014,Persons,before age 55,0.0618,"1,619",Death
2518,Melanoma of the skin,2014,Persons,before age 60,0.0984,"1,016",Death
2519,Melanoma of the skin,2014,Persons,before age 65,0.1512,661,Death
2520,Melanoma of the skin,2014,Persons,before age 70,0.2117,472,Death
2521,Melanoma of the skin,2014,Persons,before age 75,0.3007,333,Death
2522,Melanoma of the skin,2014,Persons,before age 80,0.4227,237,Death
2523,Melanoma of the skin,2014,Persons,before age 85,0.5724,175,Death
2524,Melanoma of the skin,2014,Persons,before age 90,0.6932,144,Death
2526,Melanoma of the skin,2015,Males,before age  5,0.0,. .,Death
2527,Melanoma of the skin,2015,Males,before age 10,0.0,. .,Death
2528,Melanoma of the skin,2015,Males,before age 15,0.0,. .,Death
2529,Melanoma of the skin,2015,Males,before age 20,0.0,. .,Death
2530,Melanoma of the skin,2015,Males,before age 25,0.0006,n.p.,Death
2531,Melanoma of the skin,2015,Males,before age 30,0.0033,n.p.,Death
2532,Melanoma of the skin,2015,Males,before age 35,0.0062,n.p.,Death
2533,Melanoma of the skin,2015,Males,before age 40,0.0174,"5,755",Death
2534,Melanoma of the skin,2015,Males,before age 45,0.0316,"3,162",Death
2535,Melanoma of the skin,2015,Males,before age 50,0.0492,"2,033",Death
2536,Melanoma of the skin,2015,Males,before age 55,0.0813,"1,231",Death
2537,Melanoma of the skin,2015,Males,before age 60,0.1231,812,Death
2538,Melanoma of the skin,2015,Males,before age 65,0.1889,529,Death
2539,Melanoma of the skin,2015,Males,before age 70,0.2673,374,Death
2540,Melanoma of the skin,2015,Males,before age 75,0.3853,260,Death
2541,Melanoma of the skin,2015,Males,before age 80,0.5275,190,Death
2542,Melanoma of the skin,2015,Males,before age 85,0.7367,136,Death
2543,Melanoma of the skin,2015,Males,before age 90,0.9242,108,Death
2545,Melanoma of the skin,2015,Females,before age  5,0.0,. .,Death
2546,Melanoma of the skin,2015,Females,before age 10,0.0,. .,Death
2547,Melanoma of the skin,2015,Females,before age 15,0.0,. .,Death
2548,Melanoma of the skin,2015,Females,before age 20,0.0007,n.p.,Death
2549,Melanoma of the skin,2015,Females,before age 25,0.0013,n.p.,Death
2550,Melanoma of the skin,2015,Females,before age 30,0.0046,n.p.,Death
2551,Melanoma of the skin,2015,Females,before age 35,0.0086,n.p.,Death
2552,Melanoma of the skin,2015,Females,before age 40,0.0111,n.p.,Death
2553,Melanoma of the skin,2015,Females,before age 45,0.0241,"4,155",Death
2554,Melanoma of the skin,2015,Females,before age 50,0.0395,"2,533",Death
2555,Melanoma of the skin,2015,Females,before age 55,0.0573,"1,745",Death
2556,Melanoma of the skin,2015,Females,before age 60,0.0768,"1,302",Death
2557,Melanoma of the skin,2015,Females,before age 65,0.1099,910,Death
2558,Melanoma of the skin,2015,Females,before age 70,0.1451,689,Death
2559,Melanoma of the skin,2015,Females,before age 75,0.2003,499,Death
2560,Melanoma of the skin,2015,Females,before age 80,0.2604,384,Death
2561,Melanoma of the skin,2015,Females,before age 85,0.3404,294,Death
2562,Melanoma of the skin,2015,Females,before age 90,0.4343,230,Death
2564,Melanoma of the skin,2015,Persons,before age  5,0.0,. .,Death
2565,Melanoma of the skin,2015,Persons,before age 10,0.0,. .,Death
2566,Melanoma of the skin,2015,Persons,before age 15,0.0,. .,Death
2567,Melanoma of the skin,2015,Persons,before age 20,0.0003,n.p.,Death
2568,Melanoma of the skin,2015,Persons,before age 25,0.0009,n.p.,Death
2569,Melanoma of the skin,2015,Persons,before age 30,0.004,n.p.,Death
2570,Melanoma of the skin,2015,Persons,before age 35,0.0074,"13,581",Death
2571,Melanoma of the skin,2015,Persons,before age 40,0.0142,"7,020",Death
2572,Melanoma of the skin,2015,Persons,before age 45,0.0278,"3,591",Death
2573,Melanoma of the skin,2015,Persons,before age 50,0.0443,"2,256",Death
2574,Melanoma of the skin,2015,Persons,before age 55,0.0692,"1,444",Death
2575,Melanoma of the skin,2015,Persons,before age 60,0.0999,"1,001",Death
2576,Melanoma of the skin,2015,Persons,before age 65,0.1494,669,Death
2577,Melanoma of the skin,2015,Persons,before age 70,0.2068,484,Death
2578,Melanoma of the skin,2015,Persons,before age 75,0.2942,340,Death
2579,Melanoma of the skin,2015,Persons,before age 80,0.396,253,Death
2580,Melanoma of the skin,2015,Persons,before age 85,0.5396,185,Death
2581,Melanoma of the skin,2015,Persons,before age 90,0.6774,148,Death
2583,Melanoma of the skin,2016,Males,before age  5,0.0,. .,Death
2584,Melanoma of the skin,2016,Males,before age 10,0.0,. .,Death
2585,Melanoma of the skin,2016,Males,before age 15,0.0,. .,Death
2586,Melanoma of the skin,2016,Males,before age 20,0.0007,n.p.,Death
2587,Melanoma of the skin,2016,Males,before age 25,0.0012,n.p.,Death
2588,Melanoma of the skin,2016,Males,before age 30,0.0023,n.p.,Death
2589,Melanoma of the skin,2016,Males,before age 35,0.0067,n.p.,Death
2590,Melanoma of the skin,2016,Males,before age 40,0.0159,"6,290",Death
2591,Melanoma of the skin,2016,Males,before age 45,0.0279,"3,578",Death
2592,Melanoma of the skin,2016,Males,before age 50,0.0427,"2,344",Death
2593,Melanoma of the skin,2016,Males,before age 55,0.0638,"1,566",Death
2594,Melanoma of the skin,2016,Males,before age 60,0.0985,"1,015",Death
2595,Melanoma of the skin,2016,Males,before age 65,0.1416,706,Death
2596,Melanoma of the skin,2016,Males,before age 70,0.2356,424,Death
2597,Melanoma of the skin,2016,Males,before age 75,0.3302,303,Death
2598,Melanoma of the skin,2016,Males,before age 80,0.4614,217,Death
2599,Melanoma of the skin,2016,Males,before age 85,0.6234,160,Death
2600,Melanoma of the skin,2016,Males,before age 90,0.7935,126,Death
2602,Melanoma of the skin,2016,Females,before age  5,0.0,. .,Death
2603,Melanoma of the skin,2016,Females,before age 10,0.0,. .,Death
2604,Melanoma of the skin,2016,Females,before age 15,0.0,. .,Death
2605,Melanoma of the skin,2016,Females,before age 20,0.0,. .,Death
2606,Melanoma of the skin,2016,Females,before age 25,0.0,. .,Death
2607,Melanoma of the skin,2016,Females,before age 30,0.0011,n.p.,Death
2608,Melanoma of the skin,2016,Females,before age 35,0.0033,n.p.,Death
2609,Melanoma of the skin,2016,Females,before age 40,0.0057,n.p.,Death
2610,Melanoma of the skin,2016,Females,before age 45,0.0118,"8,503",Death
2611,Melanoma of the skin,2016,Females,before age 50,0.0183,"5,454",Death
2612,Melanoma of the skin,2016,Females,before age 55,0.0325,"3,073",Death
2613,Melanoma of the skin,2016,Females,before age 60,0.0478,"2,091",Death
2614,Melanoma of the skin,2016,Females,before age 65,0.0718,"1,393",Death
2615,Melanoma of the skin,2016,Females,before age 70,0.1028,973,Death
2616,Melanoma of the skin,2016,Females,before age 75,0.1471,680,Death
2617,Melanoma of the skin,2016,Females,before age 80,0.2126,470,Death
2618,Melanoma of the skin,2016,Females,before age 85,0.2912,343,Death
2619,Melanoma of the skin,2016,Females,before age 90,0.3627,276,Death
2621,Melanoma of the skin,2016,Persons,before age  5,0.0,. .,Death
2622,Melanoma of the skin,2016,Persons,before age 10,0.0,. .,Death
2623,Melanoma of the skin,2016,Persons,before age 15,0.0,. .,Death
2624,Melanoma of the skin,2016,Persons,before age 20,0.0003,n.p.,Death
2625,Melanoma of the skin,2016,Persons,before age 25,0.0006,n.p.,Death
2626,Melanoma of the skin,2016,Persons,before age 30,0.0017,n.p.,Death
2627,Melanoma of the skin,2016,Persons,before age 35,0.005,n.p.,Death
2628,Melanoma of the skin,2016,Persons,before age 40,0.0108,"9,222",Death
2629,Melanoma of the skin,2016,Persons,before age 45,0.0199,"5,033",Death
2630,Melanoma of the skin,2016,Persons,before age 50,0.0305,"3,283",Death
2631,Melanoma of the skin,2016,Persons,before age 55,0.0481,"2,077",Death
2632,Melanoma of the skin,2016,Persons,before age 60,0.0731,"1,368",Death
2633,Melanoma of the skin,2016,Persons,before age 65,0.1066,938,Death
2634,Melanoma of the skin,2016,Persons,before age 70,0.1698,589,Death
2635,Melanoma of the skin,2016,Persons,before age 75,0.2399,417,Death
2636,Melanoma of the skin,2016,Persons,before age 80,0.3389,295,Death
2637,Melanoma of the skin,2016,Persons,before age 85,0.459,218,Death
2638,Melanoma of the skin,2016,Persons,before age 90,0.5775,173,Death
2640,Melanoma of the skin,2017,Males,before age  5,0.0,. .,Death
2641,Melanoma of the skin,2017,Males,before age 10,0.0,. .,Death
2642,Melanoma of the skin,2017,Males,before age 15,0.0,. .,Death
2643,Melanoma of the skin,2017,Males,before age 20,0.0007,n.p.,Death
2644,Melanoma of the skin,2017,Males,before age 25,0.0018,n.p.,Death
2645,Melanoma of the skin,2017,Males,before age 30,0.0023,n.p.,Death
2646,Melanoma of the skin,2017,Males,before age 35,0.005,n.p.,Death
2647,Melanoma of the skin,2017,Males,before age 40,0.0092,n.p.,Death
2648,Melanoma of the skin,2017,Males,before age 45,0.0147,"6,825",Death
2649,Melanoma of the skin,2017,Males,before age 50,0.0313,"3,194",Death
2650,Melanoma of the skin,2017,Males,before age 55,0.0482,"2,073",Death
2651,Melanoma of the skin,2017,Males,before age 60,0.0853,"1,172",Death
2652,Melanoma of the skin,2017,Males,before age 65,0.1457,686,Death
2653,Melanoma of the skin,2017,Males,before age 70,0.2298,435,Death
2654,Melanoma of the skin,2017,Males,before age 75,0.3202,312,Death
2655,Melanoma of the skin,2017,Males,before age 80,0.4471,224,Death
2656,Melanoma of the skin,2017,Males,before age 85,0.6266,160,Death
2657,Melanoma of the skin,2017,Males,before age 90,0.8054,124,Death
2659,Melanoma of the skin,2017,Females,before age  5,0.0,. .,Death
2660,Melanoma of the skin,2017,Females,before age 10,0.0,. .,Death
2661,Melanoma of the skin,2017,Females,before age 15,0.0,. .,Death
2662,Melanoma of the skin,2017,Females,before age 20,0.0,. .,Death
2663,Melanoma of the skin,2017,Females,before age 25,0.0012,n.p.,Death
2664,Melanoma of the skin,2017,Females,before age 30,0.0039,n.p.,Death
2665,Melanoma of the skin,2017,Females,before age 35,0.0055,n.p.,Death
2666,Melanoma of the skin,2017,Females,before age 40,0.012,"8,328",Death
2667,Melanoma of the skin,2017,Females,before age 45,0.0175,"5,714",Death
2668,Melanoma of the skin,2017,Females,before age 50,0.028,"3,573",Death
2669,Melanoma of the skin,2017,Females,before age 55,0.0473,"2,116",Death
2670,Melanoma of the skin,2017,Females,before age 60,0.0653,"1,530",Death
2671,Melanoma of the skin,2017,Females,before age 65,0.095,"1,053",Death
2672,Melanoma of the skin,2017,Females,before age 70,0.1318,759,Death
2673,Melanoma of the skin,2017,Females,before age 75,0.1836,545,Death
2674,Melanoma of the skin,2017,Females,before age 80,0.2423,413,Death
2675,Melanoma of the skin,2017,Females,before age 85,0.3361,298,Death
2676,Melanoma of the skin,2017,Females,before age 90,0.4251,235,Death
2678,Melanoma of the skin,2017,Persons,before age  5,0.0,. .,Death
2679,Melanoma of the skin,2017,Persons,before age 10,0.0,. .,Death
2680,Melanoma of the skin,2017,Persons,before age 15,0.0,. .,Death
2681,Melanoma of the skin,2017,Persons,before age 20,0.0003,n.p.,Death
2682,Melanoma of the skin,2017,Persons,before age 25,0.0015,n.p.,Death
2683,Melanoma of the skin,2017,Persons,before age 30,0.0031,n.p.,Death
2684,Melanoma of the skin,2017,Persons,before age 35,0.0053,n.p.,Death
2685,Melanoma of the skin,2017,Persons,before age 40,0.0106,"9,444",Death
2686,Melanoma of the skin,2017,Persons,before age 45,0.0161,"6,220",Death
2687,Melanoma of the skin,2017,Persons,before age 50,0.0296,"3,377",Death
2688,Melanoma of the skin,2017,Persons,before age 55,0.0477,"2,096",Death
2689,Melanoma of the skin,2017,Persons,before age 60,0.0753,"1,329",Death
2690,Melanoma of the skin,2017,Persons,before age 65,0.1202,832,Death
2691,Melanoma of the skin,2017,Persons,before age 70,0.181,553,Death
2692,Melanoma of the skin,2017,Persons,before age 75,0.2527,396,Death
2693,Melanoma of the skin,2017,Persons,before age 80,0.3462,289,Death
2694,Melanoma of the skin,2017,Persons,before age 85,0.4828,207,Death
